Sector: ,SCC: ,SCC Descriptions: ,NH3 (kg) Emissions,NOX (kg) Emissions,PM25-PRI (kg) Emissions,SO2 (kg) Emissions,VOC (kg) Emissions,Deaths from NH3 to TotalPop,Deaths from NOX to TotalPop,Deaths from PM25-PRI to TotalPop,Deaths from SO2 to TotalPop,Deaths from VOC to TotalPop,Deaths from NH3 to WhiteNoLat,Deaths from NOX to WhiteNoLat,Deaths from PM25-PRI to WhiteNoLat,Deaths from SO2 to WhiteNoLat,Deaths from VOC to WhiteNoLat,Deaths from NH3 to Black,Deaths from NOX to Black,Deaths from PM25-PRI to Black,Deaths from SO2 to Black,Deaths from VOC to Black,Deaths from NH3 to Native,Deaths from NOX to Native,Deaths from PM25-PRI to Native,Deaths from SO2 to Native,Deaths from VOC to Native,Deaths from NH3 to Asian,Deaths from NOX to Asian,Deaths from PM25-PRI to Asian,Deaths from SO2 to Asian,Deaths from VOC to Asian,Deaths from NH3 to Other,Deaths from NOX to Other,Deaths from PM25-PRI to Other,Deaths from SO2 to Other,Deaths from VOC to Other,Deaths from NH3 to Latino,Deaths from NOX to Latino,Deaths from PM25-PRI to Latino,Deaths from SO2 to Latino,Deaths from VOC to Latino,Deaths from NH3 to Poverty,Deaths from NOX to Poverty,Deaths from PM25-PRI to Poverty,Deaths from SO2 to Poverty,Deaths from VOC to Poverty,Deaths from NH3 to TwoXPov,Deaths from NOX to TwoXPov,Deaths from PM25-PRI to TwoXPov,Deaths from SO2 to TwoXPov,Deaths from VOC to TwoXPov
c3marine,2280003100,"""Mobile Sources;Marine Vessels""",37115.84022173538,4.9079981123185635e+07,3.538125321045529e+06,3.2716551885356672e+07,1.8129340744933346e+06,0.4287638686371174,104.15254219415412,141.75936151010976,130.68786257249553,3.187395953598646,0.19065463390543042,44.84778211950184,61.14777481320335,65.55367500232701,1.3451510388644332,0.06639954914599985,16.923217340460074,27.712856749508045,21.218296527640682,0.6118572149860829,0.001257555090979314,0.36131716591428825,0.39583904753481824,0.4400382042255718,0.009397712550698871,0.03585732719404807,8.323673629449235,9.582609324655397,7.892739790552308,0.2106021635417143,0.00945554490158178,2.3131601803428623,3.13052154221444,2.4598046597584795,0.06668901400841402,0.12513925868285922,31.383391787294446,39.78975998219435,33.12330830744067,0.9436988082264417,0.06499314713773043,17.875144169753018,24.922059435987194,20.48471053594831,0.5737539933038233,0.2716802967821814,62.9559502003036,85.30468348495829,81.62211594418557,1.890536023481449
c3marine,2280004000,"""Mobile Sources;Marine Vessels""",,5036.76913791,237.63098725125,158.351500431,14882.97955332,0,0.004686330870861032,0.00825650293859806,0.00017285084805218005,0.008063419750215847,0,0.003380936734530113,0.005599906303039511,0.00012422331005203582,0.005624928748789676,0,0.00021991438770831265,0.0004805835250532056,9.003787913107222e-06,0.0004234820526849268,0,5.02864095438208e-05,6.185902615502635e-05,1.8992571491856866e-06,6.735429351501457e-05,0,0.00043019467469700693,0.001000973171134637,1.5198139778097944e-05,0.0008838821346671441,0,0.0002125851024443439,0.00042104638499390764,7.260615448684218e-06,0.0004027212199304021,0,0.0003924135672144409,0.0006921345188327191,1.526573816094531e-05,0.000661051296291566,0,0.0005525308886815021,0.0009874129834696026,2.0638977437334516e-05,0.0009412889153321144,0,0.0033503965529925843,0.005984349502806622,0.00012296916697951022,0.005853904418590808
c3marine,2280003200,"""Mobile Sources;Marine Vessels""",24778.808602526242,7.010320528683364e+07,4.665276336479024e+06,4.563963554747368e+07,2.84285680266847e+06,0.14542387671651696,56.78739199031528,82.79870223474605,93.53705736057496,1.6263823999632578,0.07453040405908475,33.60534608857104,39.63914553119815,54.30553488676869,0.828132572050443,0.022465478352832736,8.60196182377416,13.850184617255426,14.029181345215543,0.2606468765394312,0.0003426226884979345,0.1989438546522913,0.16906677828351377,0.28744845682977826,0.003913490320688026,0.005881949653230331,2.955446085316529,4.176433996023927,3.5508941577551023,0.06487622610635951,0.002505386935176291,1.0908973522651957,1.4334159698851856,1.7448100591751006,0.027035926778721735,0.03969803499587546,10.33479679122226,23.530455301355357,19.61918841983021,0.4417773077293353,0.020801996740909278,8.298255265929326,13.369895169137864,13.156576107260856,0.26164420115538833,0.09478937697032165,37.08397168686477,52.10290141183309,61.217663063039765,1.0193783977106812
np_oilgas,2310023010,"""Industrial Processes;Oil and Gas Exploration and Production;Coal Bed Methane Natural Gas;Storage Tanks: Condensate""",,156.68864756251503,,0,138651.5106835695,0,0.00031768552857874464,0,0,0.05971086428908035,0,0.00025210060545562704,0,0,0.046028425960531694,0,2.7413021124487742e-05,0,0,0.005007081667497839,0,7.332243254287134e-06,0,0,0.001963638988506599,0,4.534119882196363e-06,0,0,0.0007883053817882301,0,1.0359971044829244e-05,0,0,0.002101060024649885,0,1.5945568503763312e-05,0,0,0.0038223524539844583,0,4.809545197959791e-05,0,0,0.009090559683733472,0,0.00019641213411257532,0,0,0.03679917417011357
np_oilgas,2310023351,"""Industrial Processes;Oil and Gas Exploration and Production;Coal Bed Methane Natural Gas;Lateral Compressors 4 Cycle Rich Burn""",,3.2078249452612316e+06,34184.72049710902,1035.5806270071218,46407.753681122165,0,5.588872857965678,0.5165511689537609,0.005283535801860181,0.034858590074190864,0,3.9125007820998556,0.3251186900099753,0.003544791416407394,0.02310850131603362,0,1.2130061839445745,0.14904957401030267,0.0012454840102959206,0.009189138805812912,0,0.04621629015387841,0.0028435064154170245,2.666937758382554e-05,0.00023172894079220773,0,0.06916558322093475,0.008090316854576538,9.381434192464515e-05,0.00043860267884866805,0,0.09341950435897638,0.0076854942412653395,8.855872701895575e-05,0.0005051122451019597,0,0.2545645223638844,0.02376358859313627,0.0002842179344841267,0.0013855061542376826,0,1.0065374793411803,0.09585842152586531,0.000897830137445655,0.0065672495901684495,0,3.2353185423401105,0.2978428104958566,0.003169428392138189,0.019823125659813683
np_oilgas,2310021202,"""Industrial Processes;Oil and Gas Exploration and Production;On-Shore Gas Production;Natural Gas Fired 4Cycle Lean Burn Compressor Engines 50 To 499 HP""",,1.887936484279624e+07,226526.2931511954,13060.204957215088,2.378732728115059e+06,0,31.344340895263045,2.1653816990979533,0.05582651486418696,1.1709168200761293,0,23.640868318553274,1.5450990657964057,0.039515202729384094,0.8534729788261505,0,4.075316297359955,0.3503536441334897,0.009430363348526226,0.17856946917218416,0,0.4174058183892778,0.02548867975657923,0.0004179772852051085,0.01775525412205446,0,0.4618413646479419,0.041275105825541884,0.0012176177274415057,0.01601356067149319,0,0.7778805572875763,0.05150531982726777,0.001197396062477113,0.027911230256779773,0,1.9710285584389706,0.1516598845689747,0.00404795773718145,0.0771943274701397,0,5.1487938259634145,0.35933601188587677,0.00878618516771073,0.203430498145766,0,18.77501126316203,1.3108397795418036,0.034566875397571716,0.6873591720136408
np_oilgas,2310021500,"""Industrial Processes;Oil and Gas Production: SIC 13;Natural Gas; Gas well completion - flaring and venting""",,474915.339114,10869.890669999999,1162.5575775,295766.80399499997,0,1.0255483889993062,0.26359830508961435,0.01574059448842343,0.22949214653978464,0,0.7496925545939819,0.1765388577687521,0.009251466309911246,0.18031116743314746,0,0.09527665354375077,0.03210844671074137,0.002128554741012902,0.01825390668938748,0,0.00151831050892206,0.000378531196024014,2.2172397385043956e-05,0.0003049501760402206,0,0.0465324986889755,0.01469725004326759,0.0011543152063952183,0.0080616978781936,0,0.01807074725438431,0.004826056111744236,0.00030960396802736127,0.003942491529526662,0,0.11445762438592799,0.035049163401614625,0.002874481871434494,0.018617932798523654,0,0.12379312683767367,0.03352044862555955,0.001993140126807315,0.026320443092454387,0,0.7086465701918908,0.18084356498318024,0.011019922457763736,0.16036972646730732
np_oilgas,2310002411,"""Industrial Processes;Oil and Gas Exploration and Production;Off-Shore Oil And Gas Production;Pressure/Level Controllers""",,0,0,0,28.976214648000003,0,0,0,0,2.4500340177872595e-05,0,0,0,0,1.0527278333275269e-05,0,0,0,0,4.3945327847501675e-06,0,0,0,0,7.088848645528853e-08,0,0,0,0,7.652591764668432e-07,0,0,0,0,3.252049175216422e-07,0,0,0,0,8.417176452138583e-06,0,0,0,0,4.265378519017418e-06,0,0,0,0,1.4243378753971543e-05
np_oilgas,2310021400,"""Industrial Processes;Oil and Gas Production: SIC 13;Natural Gas; Gas well dehydrators""",,3.410568791650442e+07,2.028778244645034e+06,201575.11553614333,5.3227180538217306e+07,0,62.763556693411644,21.95460969405642,1.2275355231840377,19.71619407644696,0,48.1292185877569,15.711022785639567,0.8336373936219921,13.47904247004792,0,7.013979164282004,3.332991636268826,0.19170240411902217,2.5943072868344834,0,0.6598809146386644,0.21602556685168195,0.0059847657641154605,0.23683102304071355,0,1.3240857461838664,0.5327412025168602,0.04847548309075517,0.3670769570812546,0,1.449658509315126,0.5288463443390958,0.02516478430482473,0.40763805322010466,0,4.186733796589309,1.6329821638708897,0.12257069276307316,2.631298277093651,0,9.377662312991259,3.4999933254611455,0.1740644918200499,3.122624086864439,0,39.32922915984283,13.562833474194907,0.8051679362815353,12.096515249531254
np_oilgas,2310022501,"""Industrial Processes;Oil and Gas Exploration and Production;Off-Shore Gas Production;Fugitives; Connectors: Gas Streams""",,0,0,0,1.3159681946188502,0,0,0,0,1.3066900285270285e-06,0,0,0,0,5.539911472020057e-07,0,0,0,0,2.547435221470731e-07,0,0,0,0,3.716193082489701e-09,0,0,0,0,4.3626280232395096e-08,0,0,0,0,1.679957690476842e-08,0,0,0,0,4.338133080700381e-07,0,0,0,0,2.280759362834262e-07,0,0,0,0,7.591889737362575e-07
